Title,Text,URL
Morreu GNR atropelado em Operação Stop,"Morreu no hospital o militar da GNR que foi atropelado durante uma operação stop, na quinta-feira, em Pinhal Novo, Palmela.
Lino Calado, que prestava serviço no Destacamento de Trânsito da GNR e residia em Setúbal, foi colhido por uma viatura na Estrada Nacional 252 e sofreu ferimentos graves, tendo sido internado no Hospital Garcia de Orta.

A Associação Nacional Autónoma de Guardas (ANAG/GNR) lamentou, esta segunda-feira, “o prematuro falecimento” do militar.

“Ainda consternados, destacamos o seu excelente desempenho e dedicação ao serviço da Guarda Nacional Republicana”, refere a associação.
Fonte: JN
",https://arquivo.pt/wayback/20171222164854mp_/https://bombeiros24.pt/morreu-gnr-atropelado-operacao-stop/
Uma árvore de Natal diferente em Proença-a-Nova,"Este ano, a árvore de Natal da Câmara Municipal de Proença-a-Nova é diferente e especial, pois é feita de pedaços de tronco queimados pelos incêndios.
 

“A arte tem esta particularidade de criar inquietude e o objetivo da Câmara é, por um lado, transmitir uma mensagem de esperança, em que a partir de um evento negativo podemos trazer e criar aspetos positivos; e, por outro, é uma chamada de atenção permanente para a responsabilidade que todos temos, a nível institucional e particular, de impedir que tragédias como as que afetaram o país em 2017 não se voltem a repetir”, explica o autarca João Lobo.

De referir que neste mês de dezembro a autarquia vai realizar 19 ações de sensibilização, estando previstas mais seis em janeiro. A temática são os incêndios florestais “porque é fundamental que todos conheçam os seus deveres em matéria de limpeza da floresta junto aos aglomerados populacionais para termos a condição de proteger, em primeira linha, pessoas e bens”, acrescenta.
“Depois, numa segunda fase, e com o processo de cadastro em andamento, avançar-se-á para uma gestão integrada e profissional deste importante recurso”, informa ainda João Lobo.
Para além dos troncos de pinheiro bravo, a árvore de Natal tem canecos em barro utilizados na tradicional recolha de resina, uma das atividades de maior importância na região em décadas anteriores, havendo diversos projetos que têm como objetivo recuperar a resinagem como atividade económica, com impacto na limpeza da floresta e prevenção de incêndios.
Em cada caneco estão plantadas árvores e arbustos autóctones que podem, de igual forma, ser fonte de rendimento (por exemplo, o medronho ou o pinheiro manso). Da autoria de Catarina Alves, escultora e técnica superior na câmara, a instalação artística está disponível para visita no átrio dos Paços do Concelho.
",https://arquivo.pt/wayback/20171222164854mp_/https://bombeiros24.pt/arvore-natal-diferente-proenca-nova/
Sem-abrigo fica horas à chuva para guardar carro destrancado com dinheiro à vista,"Proprietário do veículo no Reino Unido partilhou o gesto de bondade nas redes sociais, fazendo com que o homem se tenha tornado uma estrela na Internet.
Proprietário do veículo no Reino Unido partilhou o gesto de bondade nas redes sociais, fazendo com que o homem se tenha tornado uma estrela na Internet
James McGeown, um sem abrigo de Glasgow, no Reino Unido, ficou duas horas debaixo de chuva torrencial para guardar um carro que ficou com o vidro aberto. Dentro do veículo estava uma mala com 450 libras (508 euros) à vista em cima do banco.
O veículo estava parado junto a um tribunal da cidade e, como o dono do carro nunca mais aparecia, o sem-abrigo resolveu ir entregar a mala à polícia e voltar para junto do carro até o proprietário voltar.

De acordo com a BBC, John McMonagle, proprietário da viatura, surpreendeu-se quando chegou perto do veículo, acompanhado pela colega de trabalho, Alyshia Orford – a quem o dinheiro pertencia – e encontrou um polícia que lhe disse que a mala estava guardada na esquadra.
Ele é uma pessoa genuína e sincera  (…) Ele não tem nada, nem uma cama para dormir uma noite e, mesmo assim, entregou o dinheiro. Podia ter comprado casacos, roupas quentes ou calçado. É impressionante. É o ato mais puro que alguém pode realizar”, contou McMonagle à estação de televisão britânica.
O ato bondoso do sem-abrigo levou John McMonagle a publicar a história nas redes sociais e a dar início a uma angariação de fundos.
“Leia e partilhe. O homem nesta fotografia é sem-abrigo e o nome dele é James John McGeown”, escreveu no Facebook o dono do carro. “Quando me aproximei, o agente da polícia disse-me que deixei a janela do meu carro aberto e a bolsa da Alyshia estava à vista de quem passasse e tinha mais de 500 euros na bolsa”, acrescentou.

Please read and share the man in this photograph is homeless his name is James John McGeown I'm now about to take your…
Publié par McMonagle's Boat sur jeudi 14 décembre 2017

Depois de publicar os detalhes do generoso ato de James McGeown no Facebook, John McMonagle foi inundado com ofertas de ajuda, incluindo de alojamento, formação e emprego.
Eu ofereci-lhe um emprego, mas ele depende do álcool”, disse o dono do carro. “Você não pode simplesmente estalar os dedos e tudo fica bem. Ele precisa de ajuda profissional que também lhe foi oferecida”, acrescentou.
A página de angariação de fundos, criada por John McMonagle, tem o objetivo inicial de atingir 5.000 libras (5.650 euros) para ajudar James McGeown. Qualquer outro dinheiro angariado para além desse será doado aos sem-abrigo em Glasgow e Clydebank.
Fonte: TVI24
",https://arquivo.pt/wayback/20171222164854mp_/https://bombeiros24.pt/sem-abrigo-fica-horas-chuva-guardar-carro-destrancado-dinheiro-vista/
Bombeira ficou ferida em combate a incêndio industrial,"Uma bombeira sofreu ferimentos, considerados como ligeiros, na sequência de uma queda por ocasião do combate a um incêndio que deflagrou num depósito de materiais de construção civil, estrutura situada na localidade de Mata do Fárrio, concelho de Ourém.

O alerta foi dado por volta das duas da manhã, tendo sido mobilizados quinze operacionais e cinco veículos de apoio, de entre os quais a Guarda Nacional Republicana. Só pelas cinco da madrugada desta sexta-feira é que a ocorrência foi dada como concluída pela Autoridade Nacional de Protecção Civil.

Fonte: radio Hertz
",https://arquivo.pt/wayback/20171222164854mp_/https://bombeiros24.pt/bombeira-ficou-ferida-combate-incendio-industrial/
Pescadores exaltam-se e incendeiam barco como forma de protesto contra poluição no Rio Tejo,"O Movimento de Pescadores pelo Tejo promoveu uma manifestação de protesto contra a poluição naquele rio para sensibilizar as entidades e empresas que estão a acabar com os pescadores, devido à grande quantidade de despejo de influentes para o Rio.
“O objectivo desta manifestação é sensibilizar as empresas e as entidades competentes para o drama dos pescadores do Tejo que estão a acabar”, disse o membro do Movimento de Pescadores Pelo Tejo, Mário Costa, à agência Lusa.
O protesto consistiu em incendiar uma embarcação velha nas margens do rio Tejo.
Este responsável adiantou ainda que os pescadores afectados, cerca de mil, vão entrar com uma acção judicial, por uma década de inactividade e de prejuízos, cujo valor a reclamar ronda os 50 milhões de euros.

“Parte do processo já deu entrada e iremos também recorrer ao tribunal europeu”, sustentou.
Esta manifestação junto ao cais de Vila Velha de Ródão, juntou cerca de duas dezenas de pessoas, entre pescadores e população de Vila Velha de Ródão, Golegã, Azinhaga do Ribatejo, Fratel e Vila Nova da Barquinha.
“Nós [pescadores] somos os primeiros visados”, sublinhou Mário Costa.
Em Vila Velha de Ródão, no distrito de Castelo Branco, estiveram presentes também três deputados do PSD, CDS-PP e Bloco de Esquerda, eleitos pelo círculo de Santarém, Duarte Marques, Patrícia Fonseca e Carlos Matias, respectivamente.
Com a vinda dos bombeiros para extinção do fogo da embarcação, alguns pescadores acabaram por se exaltar contra os bombeiros devido ao facto de um dos homens trazer consigo vestida uma camisola que dizia Celtejo nas suas costas.
Fonte: RR
",https://arquivo.pt/wayback/20180414080354mp_/https://bombeiros24.pt/pescadores-incendeiam-barco-forma-protesto-poluicao-no-tejo/
Negligência da EDP pode ter causado maior incêndio de sempre,"Investigação ao fogo que nasceu na Lousã a 15 de outubro levanta fortes suspeitas de que o incêndio começou depois da queda de uma árvore sobre uma linha de média tensão.

Foto: Rui Oliveira/Global Imagens
Tal como em Pedrógão Grande, há fortes suspeitas de que o maior incêndio da história de Portugal, que queimou 45 mil hectares e atingiu nove concelhos a meio de outubro de 2017, começou devido a uma linha elétrica da EDP.
A explicação está no relatório da Comissão Técnica Independente nomeada pelo Parlamento, mas a conclusão, como adiantam os especialistas, nem é deles, mas sim das investigações que já foram feitas pelas autoridades.

O jornalista Nuno Guedes leu o relatório da Comissão Técnica Independente que analisou os incêndios. 
O documento lido pela TSF explica que o Sistema de Gestão de Informação de Incêndios Florestais do Instituto da Conservação da Natureza e Florestas (ICNF) identifica o fogo que começou na Lousã como tendo nascido de um comportamento “negligente” com origem nas linhas elétricas. Tudo “terá sido provocado pela queda de uma árvore sobre uma linha de média tensão”.
Os técnicos escolhidos pelo Parlamento defendem que podemos estar perante “o não cumprimento do regulamento de segurança das linhas elétricas pela entidade gestora, a EDP, em particular da distância mínima de segurança dos condutores às árvores”, “situações devidamente regulamentadas e cujo cumprimento pode só por si evitar situações deste tipo e todas as suas consequências”.
Prejuízos de quase 50 milhões de euros
O relatório sublinha que este fogo, “o maior incêndio de que há memória” em Portugal, queimou 9 concelhos e afetou 169 empresas com prejuízos materiais de 49,5 milhões de euros.
Sobre as origens de todos os fogos daquele dia, o documento diz que dos 10 que já têm causa determinada quatro tiveram mão criminosa, outros quatro resultaram de reacendimentos e dois de comportamentos negligentes como na Lousã.
Só os quatro fogos com mão criminosa ou intencional já determinada geraram prejuízos materiais na ordem dos 150 milhões de euros.
Fonte: Nuno Guedes – TSF
",https://arquivo.pt/wayback/20180420161058mp_/https://bombeiros24.pt/negligencia-da-edp-pode-ter-causado-maior-incendio-de-sempre/
"Português dado como morto afinal está vivo, esclarece secretário de Estado","Tratou-se de uma informação errada das autoridades francesas.

Fotografia: EPA
O secretário de Estado das Comunidades esclareceu hoje que o português dado como morto no atentado terrorista em França afinal está vivo e hospitalizado em estado grave, tendo-se tratado de uma informação errada das autoridades francesas.
“Trata-se de uma vitima portuguesa que está gravemente ferida no hospital”, disse José Luís Carneiro, adiantando que, “felizmente, não pereceu neste ataque terrorista”.

No final da tarde de hoje, o secretário de Estado tinha dado a informação de que um cidadão de nacionalidade portuguesa estava entre os mortos no ataque terrorista, por assim ter sido informado pelas autoridades.
Esta informação, explicou, não estava correta, tendo resultado de um erro de comunicaçao das autoridades francesas com os serviços consulares de Toulose.
A mãe do português baleado já tinha afirmado à Lusa que o filho estava hospitalizado em estado grave e que o morto no carro onde os dois viajavam era de nacionalidade francesa.
O secretário de Estado disse ainda à Lusa que decidiu ficar em França para acompanhar a situação, reunindo-se com a família do português na manhã de sábado para manifestar toda a disponibilidade para os apoiar e reunir com as autoridades hospitalares.
Os ataques ocorreram em Carcassonne e Trèbes, no sul de França e provocaram quatro mortos, incluindo o atacante, que foi abatido pelas autoridades, 16 feridos, dos quais dois graves, segundo o Presidente, Emmanuel Macron.
Redouane Lakdim, 26 anos, sequestrou trabalhadores e clientes num supermercado de Trèbes, afirmando agir em nome do grupo extremista Estado Islâmico.
Fonte: O Jogo
",https://arquivo.pt/wayback/20180420161058mp_/https://bombeiros24.pt/portugues-dado-como-morto-afinal-esta-vivo-esclarece-secretario-de-estado/
GNR em Braga castigada por passar poucas multas,"Os militares da GNR do Sameiro, em Braga, estão a promover um baixo-assinado que contesta as medidas do comandante do posto que castiga quem passa poucas multas.
Os militares dizem estar “desmotivados e apavorados” com as medidas do comandante e alegam sofrer com coação e ameaças por parte do mesmo. Os militares podem avançar com queixa-crime contra o comandante.
Hélder Antunes é o nome do comandante que está a ser acusado de pressionar os militares no local de trabalho para que multem mais automobilistas.
Caso os militares da GNR não cumpram com o objetivo mensal de, pelo menos, 15 multas por contra-ordenações serão castigados.
Mudança de turnos e horários, proibição de trocar de serviço com um colega e ameaças com procedimentos disciplinares são alguns exemplos dos castigos propostos pelo comandante.",https://arquivo.pt/wayback/20180726174317mp_/https://bombeiros24.pt/gnr-em-braga-castigada-por-passar-poucas-multas/
Morreu o português atingido a tiro por terrorista em França,"Amigo da família revela ao CM que emigrante de 27 anos estava no carro atacado em Carcassonne.

Morreu o emigrante português de 27 anos que foi atacado por Redouane Lakdim, o terrorista que matou três pessoas em Carcassonne e Trèbes, esta sexta-feira. A confirmação foi avançada pelo secretário de Estado das Comunidades.
“Confirma-se a morte de um português. Foi confirmado pelas autoridades francesas aos nossos serviços consulares”, disse à agência Lusa José Luís Carneiro, que viaja de Paris para Lisboa no final da tarde de hoje.

Manuel Correia, amigo da família da vítima conta ao CM que o português seguia no carro que foi intercetado pelo terrorista armado. Iam duas pessoas na viatura, uma das quais o português. Este foi ferido com uma bala e o amigo morreu – terá sido alvejado na cabeça.
Uma outra amiga da vítima revela que o português terá sido atingido com uma bala num olho e foi transportado de helicóptero para o hospital de Perpignan, onde acabou por morrer horas mais tarde.
O português era filho de emigrantes lusos em França, mas esteve a estudar em Coimbra, tendo regressado a França há dois anos. Estaria a fazer um estágio em Carcassonne. No momento em que foi atacado, os dois ocupantes da viatura iam a caminho de uma padaria.
Lakdim roubou o carro e terá sido nele que chegou ao supermercado de Trèbes onde abriu fogo sobre polícias e fez vários reféns, antes de ser abatido pela polícia. Morreram mais duas pessoas, para além do amigo do português.
Fonte: CM
",https://arquivo.pt/wayback/20180420161058mp_/https://bombeiros24.pt/morreu-o-portugues-atingido-a-tiro-por-terrorista-em-franca/
50 cães retirados à força de moradia deixam população portuguesa revoltada,"Câmara diz que operação foi realizada “com todos os cuidado”. Associação diz que alguns animais ficaram feridos.

Faça se justiça!!
Publié par Soraia Ferreira sur samedi 16 décembre 2017

A Câmara Municipal de Câmara de Lobos (CMCL) recolheu, na sexta-feira, 50 cães de uma habitação, onde viviam três adultos, um deles octogenário, em situação de insalubridade, informou hoje a autarquia.
A autarquia garante que os animais foram retirados “com todos os cuidados”, enquanto a Associação Ajuda Alimentar a Cães contesta a atuação.

“Da ação ocorrida ontem [sexta-feira], foram recolhidos 50 cães, dos quais 34 se encontram à guarda da SPAD (Sociedade Protetora de Animais Domésticos), dois estão numa clínica e 14 estão à guarda provisória da CMCL, com acompanhamento da equipa de veterinários da SPAD”, informa a câmara em comunicado.

COMUNICADONo passado dia 30 de junho de 2014, em audiência havida com a CMCL, um familiar direto da proprietária da…
Publié par Câmara Municipal de Câmara de Lobos sur samedi 16 décembre 2017

A autarquia realça que, “da parte da CMCL, estão a ser assegurados todos os cuidados tidos por necessários e adequados à salvaguarda da integridade e bem-estar dos cães que foram recolhidos”, e repudia as críticas da Associação Ajuda Alimentar a Cães (AAAC), “nomeadamente a difusão de vídeos e imagens nas redes sociais, deturpando, de forma intencional e com laivos de má-fé, a verdade dos acontecimentos”, “imputando responsabilidade aos funcionários da Câmara Municipal, na forma como os animais foram capturados”.
A AAAC, na sua página oficial na rede social Facebook garante, por seu lado, que “vem acompanhando este caso há pouco mais de um mês”, e contesta “a forma como foram retirados e transportados os animais”.
“Depois de muitas horas dentro das carrinhas, sem [os funcionários] saberem para onde levar os animais, [estes] foram então encaminhados para a SPAD, que, com muita dificuldade, alojou 34 cães, e os restantes 16 foram alojados num armazém de Câmara de Lobos, que não tem condições próprias para [os] receber”.
A AAAC afirma ainda que “vários animais ficaram muito feridos devido ao transporte inadequado”.
A CMCL diz que a recolha dos cães foi feita em presença do oficial de justiça do Ministério Público, da autoridade de Saúde de Câmara de Lobos, do veterinário, da Polícia de Segurança Pública e, “inclusive, de elementos da AAAC, que se disponibilizaram para apoiar a ação”, enquanto “a Câmara Municipal mobilizou meios humanos e logísticos para o transporte dos animais”.
“A recolha dos cães existentes na habitação foi efetuada diretamente pelos elementos da AAAC, que os conduziram até às viaturas da Câmara Municipal, com exceção de um cão que apresentava sinais de agressividade”, que foi “recolhido pelo veterinário presente no local, indicado pela própria Associação”, lê-se no comunicado da autarquia.
A Câmara Municipal recorda ainda “as condições higieno-sanitárias, de salubridade, de habitabilidade e de saúde pública em que viviam três pessoas adultas, uma delas, octogenária”, assim como “os próprios animais”, criticando a alegada “insensibilidade” da AAAC.
A situação de insalubridade foi denunciada em 2014, por um familiar das três pessoas que vivem na habitação, mas só na sexta-feira foi possível atuar no local, segundo a autarquia, por haver uma providência cível do Ministério Público, dado que os proprietários não autorizavam a entrada das autoridades camarárias e sanitárias.
A CMCL diz que, no âmbito das suas atribuições e competências, no decurso do corrente ano 2017 investiu mais de 110 mil euros em ações relacionadas com campanhas de adoção e vacinação de animais e, sobretudo, na prestação de cuidados a mais de 70 animais errantes que foram recolhidos da via pública e se encontram aos cuidados da SPAD.
A Câmara adianta que, “ao abrigo da campanha Causa Animal, em 2017, foram adotados cerca de 30 animais errantes, que haviam sido recolhidos pela CMCL, tendo sido entregues às famílias que os acolheram devidamente esterilizados, vacinados e com chip de identificação”.
Fonte: DN
",https://arquivo.pt/wayback/20171222164854mp_/https://bombeiros24.pt/50-caes-retirados-forca-moradia-deixam-populacao-portuguesa-revoltada/
