Title,Text,URL
Prisão preventiva para homem que degolou mulher à frente dos filhos em Leiria,"Filhos de dois e quatro anos encontravam-se em casa no momento do crime.Mulher foi atacada com uma lâmina cortante em frente aos filhos.
O homem que matou, esta sexta-feira, a companheira, de 35 anos, com recurso a uma arma branca ficou em prisão preventiva.Adilson Venâncio, de 35 anos e de nacionalidade brasileira, degolou a a companheira, também natural do Brasil, com recurso a um x-ato à frente dos dois filhos menores, de dois e quatro anos de idade.
O crime aconteceu dentro da residência do casal, situada no Centro Comercial Maringá, em Leiria. Sendo que os andares do topo deste estabelecimento comercial são compostos por pequenos apartamentos.Foi Adilson quem ligou às autoridades e confessou o crime, que terá acontecido num contexto de violência doméstica.
Depois do homicídio o agressor ter-se-á colocado em fuga. No entanto acabou por ser detido pela Guarda Nacional Republicana no IC2, perto de Pombal, na sequência de um despiste da viatura que conduzia.
O homem estava em Portugal há cerca de nove meses e chegou a desabafar com colegas de trabalho que algo não estava a correr bem dentro do seio familiar.",https://arquivo.pt/wayback/20200105070553mp_/https://www.bombeiros24.pt/prisao-preventiva-para-homem-frente-dos-filhos-em-leiria/
Chuva torrencial inunda ruas em Lisboa (vídeo),"Chuva torrencial em Lisboa inundou várias estradas e provocou alguns estragos menores na capital do país.
Num video colocado na internet é possível ver uma rua transformada num autêntico rio, numa altura em que chovia abundantemente, durante a tarde desta quarta-feira.O mau tempo obrigou o IPMA a alertar para a existência, entre o meio-dia e as 18 horas desta quinta-feira, de um agravamento das condições meteorológicas, com especial incidência nos distritos do Porto, Braga, Vila Real e Viana do Castelo.
Os distritos de Viana do Castelo, Braga, Porto, Aveiro, Coimbra, Leiria e Lisboa ficaram a partir das 06h00 desta quarta-feira e até às 21h de quinta-feira sob aviso amarelo devido à previsão de agitação marítima, prevendo-se ondas de oeste/noroeste com quatro a cinco metros.
Também no Porto se sentiu bem a força das chuvas, um dos distritos abrangidos pelos avisos do IPMA, viu a forte precipitação da madrugada desta quarta-feira entupir as sarjetas e a impedir o acesso das viaturas de emergência ao Hospital de Eduardo Santos Silva, em Vila Nova de Gaia.
",https://arquivo.pt/wayback/20200117070041mp_/https://www.bombeiros24.pt/chuva-torrencial-inunda-ruas-em-lisboa/
Tempestade Glória vai atingir Portugal este domingo com ventos muito fortes,"Portugal continental irá ser alvo de uma nova depressão, já este domingo, que poderá trazer rajadas até aos 110 km/ nas terras altas.
Segundo o Instituto Português do Mar e da Atmosfera (IPMA) também no sábado o território continental irá ser atingido por outra depressão, à qual não foi dado nenhum nome.Para o início do fim de semana a região centro do país pode contar com chuva ou aguaceiros, por vezes fortes, pelo menos, até ao final da manhã. As rajadas podem atingir os 70 km/h entre o Cabo Espichel e o Mondego. Nas terras altas o vento vai soprar até 100 km/h.
O Instituto Português do Mar e da Atmosfera (IPMA) refere em comunicado que a depressão “será absorvida” pelo dia seguinte, no domingo, com a chegada da “depressão Glória a noroeste da Península Ibérica”.O fim-de-semana irá terminar desta maneira com tempo seco mas também com uma descida generalizada das temperaturas, que se irá estender ao início da próxima semana.
",https://arquivo.pt/wayback/20200119063823mp_/https://www.bombeiros24.pt/tempestade-gloria-vai-atingir-portugal-este-domingo-com-ventos-muito-fortes/
Filha de 13 anos de Kobe Bryant também faleceu no acidente,"A filha de Kobe Bryant, Gianna Maria Onore, conhecida como Gigi, também estava entre os passageiros do helicóptero que caiu nesta manhã.
A jovem morreu ao lado de seu pai Kobe Bryant, que é conhecido como sendo um dos melhores jogadores de sempre de basquetebol.Um representante da TMZ avançou a notícia no site. “A filha de Kobe, Gianna Maria Onore – também conhecida como GiGi – também estava a bordo do helicóptero e morreu no acidente… notícia avançada pelos representantes de Kobe à TMZ Sports.”
Gianna, que tinha 13 anos, era uma jogadora de basquetebol promissora e o seu pai acompanhava frequentemente os seus jogos da NBA.O helicóptero de Kobe pegou fogo nesta manhã, antes de cair ao chão. Não houve sobreviventes e foi confirmada, pelo menos, a morte de cinco pessoas.
Kobe era casado com Vanessa Bryant, com quem trocou alianças em 2001. Além da adolescente, que também era conhecida como GiGi, o casal tem mais três filhas: Natalia, 17, Bianka, 3, e a bebé Capri, que nasceu em junho de 2019.
",https://arquivo.pt/wayback/20200127070432mp_/https://www.bombeiros24.pt/filha-de-kobe-bryant-tambem-faleceu-no-acidente/
"Kobe Bryant, um dos maiores jogadores da NBA, perde a vida após queda de helicóptero","De acordo com a imprensa internacional, havia pelo menos mais três pessoas na aeronave.  O ex-basquetebolista, Kobe Bryant, um dos maiores jogadores da NBA, perdeu a vida durante a madrugada deste domingo num acidente de helicóptero em Calabasas, nos Estados Unidos.De acordo com a imprensa internacional, o ex-basquetebolista estava a bordo da aeronave com, pelo menos, mais três pessoas, quando caiu. Nenhuma pessoa a bordo do helicóptero sobreviveu ao acidente.
Kobe Bryant é considerado um dos maiores jogadores da NBA de todos os tempos, fazendo 18 times All-Star durante os 20 anos de carreira na equipa dos Los Angels Lakers. O ex
O ex-basquetebolista era casado com Vanessa Bryant e pai de quatro filhas: Gianna, Natalia, Bianca e a recém-nascida Capri. Kobe foi visto recentemente nos jogos da NBA com a filha Gianna, uma jogadora de basquetebol que está em ascensão. ",https://arquivo.pt/wayback/20200127070432mp_/https://www.bombeiros24.pt/kobe-bryant-um-dos-maiores-jogadores-da-nba-perde-a-vida-apos-queda-de-helicoptero/
Homem de 30 anos agride mulher com cancro durante mais de um ano e fica em liberdade,"Mulher foi vítima de agressões durante cerca de um ano e meio.Homem de 30 anos foi detido pela Guarda Nacional Republicana do Porto.
A GNR do Porto deteve, esta terça-feira, um homem de 30 anos devido a agressões físicas e psicológicas durante cerca de um ano e meio. A vítima, de 40 anos, sofre de uma doença oncológica.As agressões, que aconteceram durante o último ano e meio, levaram à vítima a ter que recorrer às urgências para receber tratamento hospitalar.
O suspeito, de 30 anos, tem antecedentes criminais por tráfico de droga e foi presente a primeiro interrogatório judicial, no Tribunal de Instrução Criminal de Matosinhos, tendo-lhe sido aplicadas como medidas de coação o afastamento de residência e proibição de contacto com a vítima, por qualquer meio ou forma. Homem está a ser controlado por pulseira eletrónica.
",https://arquivo.pt/wayback/20200130193656mp_/https://www.bombeiros24.pt/homem-de-30-anos-agride-mulher-com-cancro-durante-mais-de-um-ano-e-fica-em-liberdade/
Sol e calor chegam em Fevereiro. Temperaturas disparam para valores acima do normal,"Após um período de muita instabilidade meteorológica, surge em fevereiro o tempo estável, com temperaturas que poderão atingir os 22º Celsius, em alguns pontos das regiões Centro e Sul do país, já esta segunda-feira.
Apesar do Inverno ainda estar longe de terminar, a Primavera parece querer aparecer mais cedo este ano. Os primeiros dias do mês de fevereiro vão trazer sol e temperaturas bem acima da média para esta altura do ano, tendo em conta que estamos a meio do Inverno meteorológico.Este sábado pode ainda contar com a precipitação em praticamente todo o país, com a exceção do Algarve e Alentejo. Já no domingo, as nuvens vão dispersar, com os raios de sol a ter mais incidência.
Os termómetros vão registar temperaturas superiores a 20º Celsius nos primeiros dias de fevereiro, em várias localidades do Centro, nomeadamente Coimbra, e do Sul (Baixo Alentejo e Algarve). As mínimas deverão oscilar entre os 8º e os 13º. O bom tempo irá manter-se durante o resto da semana.
",https://arquivo.pt/wayback/20200131195637mp_/https://www.bombeiros24.pt/sol-e-calor-chegam-em-fevereiro-temperaturas-disparam-para-valores-acima-do-normal/
Tempestade Elsa matou duas pessoas e deixa rasto de destruição,"A passagem da tempestade Elsa pelo território português provocou pelo menos duas mortes, e desalojou mais de 50 pessoas.
Um condutor espanhol de um veículo pesado que seguia na EN10 morreu nas Tapaidas, Montijo, após uma árvore de grandes dimensões ter caído sobre a cabine.O homem, com cerca de 50 anos, teve de ser retirado do interior da cabine com auxílio de meios de desencarceramento. Os bombeiros ainda tentaram reanimar contudo os ferimentos foram demasiado graves, e o óbito foi declarado no local.
Já em Castro Daire, distrito de Viseu, a tempestade provocou um desabamento de uma habitação que tirou a vida a uma pessoa.Os bombeiros de Castro Daire encontraram um homem já sem vida no meio dos escombros. O morador era o único habitante da casa antiga, feita à base de granito, que acabou por não resistir à força da natureza.
Arménio Monteiro, de 61 anos, é o homem que está a ser procurado pelos mais de vinte operacionais que se encontram no local da ocorrência. O
Nesta altura, Viseu está sob aviso vermelho por causa da previsão de vento forte com rajadas até 140 quilómetros/hora nas terras altas.",https://arquivo.pt/wayback/20191221071233mp_/https://bombeiros24.pt/tempestade-elsa-matou-duas-pessoas-e-deixa-rasto-de-destruicao/
Condutores auxiliam a travessia de um motard na Ponte 25 de Abril durante a tempestade,"Um motociclista que atravessava a ponte 25 de abril recebeu auxílio precioso por parte de outros veículos.
Numa altura em que os ventos e as chuvas fortes estão a condicionar várias estradas, a ponte 25 de abril tornou-se um local muito perigoso para motociclistas.Algumas viaturas cobriram um motociclo durante a sua travessia na ponte, enquanto atravessava de Lisboa para a Margem Sul.
O vídeo deste gesto foi colocado nas redes sociais e está a receber vários elogios pela atitude solidária por parte dos condutores.
Relembre-se que depois da depressão Elsa, Portugal será afetado no sábado por uma nova depressão, denominada Fabien, mas os níveis de precipitação e de vento serão inferiores aos registados durante o dia de hoje, segundo o Instituto Português do Mar e da Atmosfera.
",https://arquivo.pt/wayback/20191221071233mp_/https://bombeiros24.pt/condutores-auxiliam-a-travessia-de-um-motard-na-ponte-25-de-abril/
Encontrados cerca de 700 gatos presos em jaulas para serem comidos por humanos,"Animais serão entregues a famílias de adoção. Caso aconteceu na China e os gatos já foram resgatados, avança o Daily Mail.
Cerca de 700 gatos foram encontrados dentro de jaulas completamente enferrujadas num quintal, na China. Os animais terão sido roubados e tinham como destino servir de alimento para pessoas.Nas imagens é possível ver os animais a chorar por estarem completamente encurralados uns contra os outros.
",https://arquivo.pt/wayback/20200613193143mp_/https://www.bombeiros24.pt/encontrados-cerca-de-700-gatos-presos/
