Title,Text,Source,URL
Diva e mαricαs é o que uma jornalista Suíça chama a Cristiano Ronaldo,"Andrea Vetsch, jornalista suíça, protagonizou um duro ataque a Cristiano Ronaldo, em direto na SRF (Swiss Radio and Television).
“Ronaldo entrou no relvado com o cabelo perfeitamente penteado e cheio de gel, sobrancelhas perfeitamente aparadas e um corpo totalmente depilado”, começou por dizer, em tom irónico.
De seguida, Andrea Vetsch retirou do ‘baú’ o Portugal-Holanda, do Campeonato Europeu de 2012, quando o capitão português mudou de penteado ao intervalo, para dar a ‘machadada’ final.
“A diva até voltou do relvado com um penteado completamente diferente depois do intervalo. Estes homens, a quem alguns chamam “mαricαs”, estão, agora, de saída do futebol”, atirou, para passar a elogiar a seleção… islandesa.
“Os verdadeiros homens voltaram. Os homens voltaram ao seu estado arcaico”, rematou.
Vê o vídeo desta polémica jornalista:",n/a,https://www.partilhei.com/diva-e-m%ce%b1ric%ce%b1s-e-o-que-uma-jornalista-suica-chama-a-cristiano-ronaldo
Andas na estrada? Cuidado com os acessos de raiva de com quem te cruzas,"A polícia britânica divulgou esta terça-feira, 29 de novembro, um filme surreal que envolveu motoristas de camião na berma de uma auto-estrada.
Capturado a 9 de novembro, o filme mostra um motorista de camião e o colega a falar com outro condutor de uma pick-up, que às tantas, ataca um dos homens.
Não contente, depois do contacto físico e dos primeiros regressream ao seu veículo, o motorista da pick-up mete a marcha atrás contra o camião. Sai depois com uma pá e parte o vidro do camião.
A polícia de Manchester disse que os homens estavam a discutir depois dos veículos colidirem no acesso à auto-estrada M62.
Nenhum dos homens ficou gravemente ferido, mas não ganharam para o susto, afirmou a polícia.",sicnoticias,https://www.partilhei.com/andas-na-estrada-cuidado-com-os-acessos-de-raiva-de-com-quem-te-cruzas
Érica Fontes oferece noite escaldante como recompensa a quem encontrar Pedro Dias,"Érica Fontes veio hoje a público lançar uma oferta para ajudar a encontrar o homicida e fugitivo Pedro Dias, que se encontra a monte desde o dia 11 de Outubro. 
Esta oferta deve-se ao facto de uma das vítimas ser próxima de um amigo da Érica, a qual ela não quis revelar.
Acerca da recompensa, sabe-se que Érica terá prometido uma noite escaldante com ela passada num hotel com tudo incluído, sendo que este hotel poderá ser escolhido por quem encontrar Pedro Dias ou fornecer pistas concretas para a sua captura.
Só será declarado um vencedor após a captura de Pedro Dias e, terá que ser confirmado se a pista que o vencedor forneceu foi, de facto, relevante para a captura do mesmo.
Os analistas prevêem que 40% da população masculina acima dos 16 anos irão estar mais atentos a quem os rodeia, de modo a que possam encontrar alguma pista para a captura de Pedro Dias e ganhar uma noite escaldante com Érica Fontes.",n/a,https://www.partilhei.com/erica-fontes-oferece-noite-escaldante-como-recompensa-a-quem-encontrar-pedro-dias
Mãe brasileira dá à luz quadrigémeos. Estão todos bem de saúde,"Cristiele Souza, de 34 anos, deu à luz quadrigémeos em São Paulo, no Brasil. 
Os bebés nasceram de cesariana e estão bem de saúde. João Miguel tem 1,550 kg, Alice tem 1,590 kg, Rafaela nasceu com 1,405 kg e Isabelly com 930 gramas.
Apesar de se encontrarem bem, os quadrigémeos nasceram com apenas 31 semanas e irão ficar internados pelo menos até às 35 semanas.
 A progenitora, que já tinha um filho de cinco anos, recorda o momento em que recebeu a notícia de que estava grávida de quatro filhos. “Passei mal, o meu marido ficou branco. Eu disse à médica que ela estava enganada. Fiquei em choque, não aceitava”, conta.
“Mas com o tempo fui assimilando e agora estou muito feliz”, acrescentou Cristiele à UOL Brasil.
Para o parto das crianças foram mobilizados 20 profissionais.",n/a,https://www.partilhei.com/mae-brasileira-da-a-luz-quadrigemeos-estao-todos-bem-de-saude
Anaconda é encontrada com a refeição invulgar dentro da barriga!,"Eles encontraram esta anaconda morta depois de uma refeição, nem queriam acreditar quando viram o que tinha sido a sua refeição.
Como qualquer pessoa sabe, por vezes os animais comem coisas que nunca nos passaram pela cabeça. Por vezes até ficamos a pensar, “como é que aquele animal conseguiu comer aquilo?”, mas é verdade, os animais conseguem-se alimentar das coisas mais bizarras que existem no Mundo e é isso mesmo que hoje vamos mostrar aqui.
O vídeo a seguir você irá ver uma sucuri, ou também conhecida por anaconda, encontrada morta por um conjunto de agricultores num dos seus terrenos.
Mas ao darem de cara com esta anaconda eles repararam que algo grande estaria no seu estomago devido ao tamanho da barriga da anaconda, foi então que decidiram abrir a anaconda para verificar o que era aquilo… nem vai acreditar no que eles lá encontraram!
Como você viu no vídeo o que estes agricultores encontraram dentro do estomago desta anaconda foi outra anaconda! Incrível, mas é verdade! O mais impressionante é como é que uma cobra daquele tamanho consegue se alimentar de outra cobra com quase o seu tamanho, como pode ver existem coisas que são simplesmente inexplicáveis, qual terá sido o motivo para que esta anaconda se alimentasse da outra? Pois ninguém sabe o que vai na cabeça dos animais, mas na maioria das vezes a sua intenção não é a melhor, porque o que o animal quer é se alimentar, seja do que for.",n/a,https://www.partilhei.com/anaconda-e-encontrada-com-a-refeicao-invulgar-dentro-da-barriga
Luto no mundo gospel: Cantora morre após gravíssimo acidente!,"Internada desde o dia 02 de Julho com traumatismo craniano, após acidente de carro, morre a cantora góspel Letícia Nunes 
Uma notícia triste surpreendeu os evangélicos, o falecimento da cantora gospel Letícia Nunes de 33 anos o comunicado feito por sua assessoria através de uma nota oficial publicada na página do facebook da cantora, aparece uma foto dela com dois versículos
bíblicos que confortam os cristãos no triste momento da morte.
O primeiro versículo diz que “Preciosa é à vista do Senhor a morte dos seus santos.” – Salmos 116:15-15, já o segundo diz “Bem-aventurados (felizes, muito felizes) os mortos que desde agora morrem no Senhor… para que descansem dos seus trabalhos.” – Apocalipse 14:13-13 e continua…
“É com imensa tristeza que viemos aqui comunicar aos  irmãos que acompanham o ministério de Letícia, que a nossa grande adoradora está junto ao pai. Faleceu na madrugada deste dia 23/07. O pai quis assim, e levou Letícia para descansar. Nós que a conhecíamos sabemos o quão especial Letícia é. Ore pelo Pr. Jonas, esposo de Letícia, e por sua filha Ester, e toda a família.”, diz a nota.
O acidente aconteceu por volta das 7:44h, na Rodovia Anhanguera, em Americana, sentido São Paulo, três veículos foram envolvidos nessa tragédia. Uma das vítimas teve que ser socorrida pelo helicóptero águia da Policia, devido a seu estado grave, e as outras duas(Letícia Nunes e sua amiga Amanda Ferrari)  foram socorridas pelo Corpo de Bombeiros e levadas para o Pronto Socorro de Americana. Sendo que com Amanda não houve  consequências graves, bem como com o seu marido o pastor Gunnar que teve apenas ferimentos leves.
Carreira da cantora gospel Letícia Nunes
Segundo o site de notícias Gospel Prime, a cantora Letícia começou a cantar desde criança, mas só lançou o seu primeiro CD em 2012, tendo o seu segundo e último trabalho lançado em 2015. Ultimamente vinha viajando para cumprir sua agenda de vários contratos pra shows. O corpo de Letícia Nunes Foi encaminhado para ser sepultado em Marabá no Pará onde ela morava.
Centenas de fãs
expressaram tristeza escrevendo mensagens em homenagem a cantora e confortando os familiares da mesma
Os analistas prevêem que 40% da população masculina acima dos 16 anos irão estar mais atentos a quem os rodeia, de modo a que possam encontrar alguma pista para a captura de Pedro Dias e ganhar uma noite escaldante com Érica Fontes.",n/a,https://www.partilhei.com/luto-no-mundo-gospel-cantora-morre-apos-gravissimo-acidente
Costumas espremer borbulhas? Pára já de o fazer! Pode ser fatal!,"Mexer naquilo a que os médicos chamam “triângulo da morte” pode ter muito maus resultados
Quem nunca espremeu uma borbulha? Por vezes não é fácil resistir, mas acontece que em determinada parte do corpo pode ser perigoso. Muito.
Na cara pode ser fatal, naquilo a que os médicos chamam “triângulo da morte”, zona que compreende a região que vai do cimo do nariz, perto dos olhos, até ao queixo, incluindo os lábios. Espremer uma borbulha nesta região pode ser muito prejudicial à saúde.
De acordo com o Daily Mirror, o risco de infeção nesta zona do corpo é mais alta porque, partindo do princípio que as mãos não estão lavadas quando se consegue finalmente que o pus saia da borbulha, os vasos sanguíneos desta região da cara drenam na parte de trás da cabeça. E têm ligação direta ao cérebro, possibilitando assim que as infeções se possam desenvolver no sistema nervoso.
É raro, mas os riscos são verdadeiros e podem até ir à cegueira ou paralisia, e inclusivamente a morte.",impala,https://www.partilhei.com/costumas-espremer-borbulhas-para-ja-de-o-fazer-pode-ser-fatal
A gata de Goucha faz algo inédito para matar saudades do dono!,"Há muito tempo que se conhece a paixão de Manuel Luís Goucha pelos animais. Aliás, o apresentador é dono de uma matilha de cães e ainda de uma gata no mínimo especial. 
O seu nome é Inácia e pelo que consta não consegue passar muito tempo longe do seu amado dono.
Prova disso é um vídeo partilhado por Goucha na sua página de Facebook no qual se assiste à felicidade da ternurenta Inácia a matar saudades. “”É o que dá três dias sem ver o dono”, afirma.
De recordar que Inácia foi apresentada ao público em novembro do ano passado. “Há muito que queria uma gata Sphynx, mesmo sem conhecer as características da raça. Era mais pela sua nudez, pelas orelhas grandes e pela tão peculiar expressão que a torna como os demais da sua estirpe, gatos atípicos, amados ou detestados, mas que não deixam quem quer que seja indiferente”, informou Manuel na altura, acrescentando que esta é uma raça que exige bastante atenção e mimo.
O vídeo já conta com mais de 100 mil visualizações e dez mil gostos. Veja o vídeo:",n/a,https://www.partilhei.com/a-gata-de-goucha-faz-algo-inedito-para-matar-saudades-do-dono
Se vais tirar a carta tem CUIDADO. Exames de condução serão vigiados em 2017,"A introdução de aparelho de vigilância no interior dos veículos durante os exames de condução deve ser uma realidade no início do próximo ano.
Segundo as escolas de condução, este novo modelo ficou na gaveta nos últimos meses e não foi por falta de legislação.
Os novos aparelhos devem garantir, “de forma automática, a identificação do centro de exames, candidato a condutor, examinador, veículo, dia, hora de início da prova, percurso e duração da prova, manobras obrigatórias realizadas e relatório de erros”, foi ontem anunciado no Instituto da Mobilidade e dos Transportes (IMT). Para o IMT, esta é mais uma medida em prol da “transparência e do combate à fraude”.
De parte, parece ter ficado a possibilidade de se filmar os movimentos do candidato durante a prova, como chegou a ser equacionado. Essa investida mais ambiciosa terá esbarrado na Comissão Nacional de Proteção de Dados.
“Algumas escolas estão agora a implementar o sistema, mas ainda a implementar”, explica. A introdução deste modelo tem andado um pouco à deriva e as escolas de condução continuam sem saber que equipamento podem usar e quais as regras a que estarão sujeitos.
Para Fernando Santos, esta é uma “luta” antiga das escolas de condução e esta era a oportunidade para se ir mais longe. Defende que deveriam incluir a gravação vídeo na prestação do exame. “A Comissão de Proteção de Dados entendeu que não se pode filmar pessoas, mas podia-se filmar o exame, sem que aparecesse o condutor e o examinador”, propõe.
O suposto é que os automóveis das escolas instalassem os tais aparelhos necessários para registar os quilómetros percorridos pelos alunos e tempo de aula, lembra Ricardo Vieira, da Associação Portuguesa das Escolas de Condução (APEC). “A falta de orientações está a fazer com que sejam as escolas a garantir que os alunos estão a cumprir as novas regras: o percurso dos tais 500 quilómetros e das 32 horas”, em vigor desde setembro passado. “As escolas acabam por fazer isso ad hoc, sem que o provem, ficando aberto espaço para os que querem enganar o sistema.”
Na apresentação sobre as prioridades do IMT, o novo presidente, Eduardo Feio, sublinhou ainda a promessa de reduzir para metade o tempo médio de espera para atendimento no organismo e a possibilidade de, até ao final do ano, se poder revalidar a carta através da internet . “O objetivo para 2017 é a redução do tempo médio de espera para 15 minutos”, afirmou Eduardo Feio.
Os analistas prevêem que 40% da população masculina acima dos 16 anos irão estar mais atentos a quem os rodeia, de modo a que possam encontrar alguma pista para a captura de Pedro Dias e ganhar uma noite escaldante com Érica Fontes.",jn,https://www.partilhei.com/se-vais-tirar-a-carta-tem-cuidado-exames-de-conducao-serao-vigiados-em-2017
O dia em que o “Preço Certo” passou a “Riso Certo”,"No concurso da RTP “O Preço Certo”, uma concorrente protagonizou um momento hilariante quando desatou a rir e contagiou todos os presentes ao conhecer o apresentador Fernando Mendes.
A Dona Anailde, selecionada para participar no programa, teve um ataque de riso contagiante, ao conhecer o apresentador Fernando Mendes. 
A senhora não conseguia mesmo parar de rir.
Assiste a esta grande gargalhada que não tem preço!",tafixe,https://www.partilhei.com/o-dia-em-que-o-preco-certo-passou-a-riso-certo
